,rank,username,score
16071,16071,3ring0,0
16072,16072,Sayven,0
16073,16073,mchlls4,0
16074,16074,hamburgerman,0
16075,16075,bvr,0
16076,16076,dlawp,0
16077,16077,cyrcer,0
16078,16078,blabla,0
16079,16079,aloneinkyoto,0
16080,16080,Kaihara,0
16081,16081,jpopol,0
16082,16082,far_frum_h0me,0
16083,16083,MattRB,0
16084,16084,ludovic.guegan,0
16085,16085,jwbruno,0
16086,16086,Snappey,0
16087,16087,security,0
16088,16088,elazarl,0
16089,16089,bmage,0
16090,16090,Hagen,0
16091,16091,timlyo,0
16092,16092,tylerdurden,0
16093,16093,Farseer,0
16094,16094,camsh,0
16095,16095,wader,0
16096,16096,adthebad,0
16097,16097,ramsandesh,0
16098,16098,andrusha,0
16099,16099,binaryking,0
16100,16100,5Y001,0
16101,16101,gary,0
16102,16102,TomCrowley,0
16103,16103,meldino,0
16104,16104,atucker,0
16105,16105,benji,0
16106,16106,FordPre,0
16107,16107,berlin,0
16108,16108,Saharan,0
16109,16109,Dood,0
16110,16110,deanwormer,0
16111,16111,janfrode,0
16112,16112,aisha,0
16113,16113,Tanuki,0
16114,16114,tarebyte,0
16115,16115,Iroh,0
16116,16116,acemacu,0
16117,16117,Quadrosac,0
16118,16118,guyvergear,0
16119,16119,timosupremo,0
16120,16120,nar,0
16121,16121,noway,0
16122,16122,theinein,0
16123,16123,pvg,0
16124,16124,ygramul,0
16125,16125,ctf43,0
16126,16126,Easimer,0
16127,16127,koolaidmini,0
16128,16128,jokecamp,0
16129,16129,Aaron113,0
16130,16130,ravaid,0
16131,16131,dbninja,0
16132,16132,ich,0
16133,16133,todd271828,0
16134,16134,edgecoug71,0
16135,16135,positr0n,0
16136,16136,EnderW,0
16137,16137,Bastok,0
16138,16138,Shanks,0
16139,16139,Kamcorder,0
16140,16140,adamgreig,0
16141,16141,xylochylo,0
16142,16142,fujii,0
16143,16143,taylopet,0
16144,16144,iospace,0
16145,16145,vivekseth,0
16146,16146,borjalanseros,0
16147,16147,tjyu1040,0
16148,16148,DevTroy,0
16149,16149,bugbbq,0
16150,16150,narcelio,0
16151,16151,Atreyu_,0
16152,16152,epyonx,0
16153,16153,stock99,0
16154,16154,Rustyted,0
16155,16155,crawle,0
16156,16156,shazbagl,0
16157,16157,groucho,0
16158,16158,Walt,0
16159,16159,anotheruser,0
16160,16160,testingmicrocorrup,0
16161,16161,nezt,0
16162,16162,Mayale,0
16163,16163,dexington,0
16164,16164,mekazombify,0
16165,16165,kev,0
16166,16166,test123456,0
16167,16167,hippo,0
16168,16168,ping,0
16169,16169,dead_paulie,0
16170,16170,kelp,0
16171,16171,taqu,0
16172,16172,ligustah,0
16173,16173,aj1978,0
16174,16174,rjrjr,0
16175,16175,marigold,0
16176,16176,gogo40,0
16177,16177,SintaxError,0
16178,16178,zorkglub,0
16179,16179,liwanski_,0
16180,16180,Spl3en,0
16181,16181,IDRIVERACECAR,0
16182,16182,rolexa,0
16183,16183,spoix,0
16184,16184,Poisonadder1,0
16185,16185,ancat,0
16186,16186,Theone__,0
16187,16187,mafaneh,0
16188,16188,jtolds,0
16189,16189,bitwise,0
16190,16190,slant,0
16191,16191,kimpall,0
16192,16192,avdaredevil,0
16193,16193,MLT,0
16194,16194,shanfu,0
16195,16195,rinstx,0
16196,16196,jfoulkes,0
16197,16197,ex0dus,0
16198,16198,ccaratori,0
16199,16199,Rosek86,0
16200,16200,TaoWu,0
16201,16201,pinkerton,0
16202,16202,Slurpgeit,0
16203,16203,Ivan,0
16204,16204,GregOwen,0
16205,16205,Lopi,0
16206,16206,radac,0
16207,16207,khangtt,0
16208,16208,rayrikou,0
16209,16209,tsuro,0
16210,16210,cralx2k,0
16211,16211,dspoka,0
16212,16212,Randrade,0
16213,16213,Schmoozer,0
16214,16214,schultetwin1,0
16215,16215,linkinusf,0
16216,16216,Bwright86,0
16217,16217,leroux,0
16218,16218,wizztjh,0
16219,16219,tomasulo,0
16220,16220,samurai_pict,0
16221,16221,bitshift,0
16222,16222,rdmc,0
16223,16223,lisek,0
16224,16224,poliveira1978,0
16225,16225,n1c,0
16226,16226,marcelo,0
16227,16227,MonsieurLeCapitaine,0
16228,16228,daniel14,0
16229,16229,nurfed,0
16230,16230,Jaylene,0
16231,16231,wuub,0
16232,16232,Kremer,0
16233,16233,gbrennon,0
16234,16234,doliveira,0
16235,16235,alpastro,0
16236,16236,haxmdrm,0
16237,16237,joel,0
16238,16238,pedroduff,0
16239,16239,rapphil,0
16240,16240,bruh,0
16241,16241,tilt,0
16242,16242,pytsekas,0
16243,16243,SqueakyNick,0
16244,16244,ddog,0
16245,16245,AgentOrange96,0
16246,16246,texodus,0
16247,16247,rolla,0
16248,16248,EduRam,0
16249,16249,MOS,0
16250,16250,willo,0
16251,16251,samuelks,0
16252,16252,stevyd,0
16253,16253,helmetk,0
16254,16254,diegobruno,0
16255,16255,n0ps,0
16256,16256,chucktowncx,0
16257,16257,Davros,0
16258,16258,robhu,0
16259,16259,muthjr,0
16260,16260,dbuddah,0
16261,16261,William,0
16262,16262,mnkee,0
16263,16263,theheadlama,0
16264,16264,teearremm,0
16265,16265,Crocker,0
16266,16266,atome,0
16267,16267,Rafael.yonezawa,0
16268,16268,meepeek,0
16269,16269,darkdolphin,0
16270,16270,dsclough,0
16271,16271,vnx,0
16272,16272,olegna,0
16273,16273,aevans17,0
16274,16274,antoni,0
16275,16275,spak,0
16276,16276,gilles,0
16277,16277,parrotbait,0
16278,16278,lenhare,0
16279,16279,rpointer,0
16280,16280,kngspook,0
16281,16281,superrad,0
16282,16282,notsarah,0
16283,16283,kamilash,0
16284,16284,ioctl,0
16285,16285,raaxe,0
16286,16286,sushdm,0
16287,16287,Fabio_Souza,0
16288,16288,darkdudex,0
16289,16289,matzoliv,0
16290,16290,...,0
16291,16291,usecide,0
16292,16292,Feaucero,0
16293,16293,bittereye,0
16294,16294,phba,0
16295,16295,mrdooz,0
16296,16296,munkymachine,0
16297,16297,YeKov,0
16298,16298,Emmanuell,0
16299,16299,dent,0
16300,16300,opcode,0
16301,16301,mezzy,0
16302,16302,divvy,0
16303,16303,prpabst,0
16304,16304,polerc,0
16305,16305,Regex,0
16306,16306,sudo,0
16307,16307,SVRobots,0
16308,16308,midiway,0
16309,16309,endguy,0
16310,16310,aloss,0
16311,16311,alwayz_up,0
16312,16312,taggart,0
16313,16313,HellawackShiznit,0
16314,16314,yongnoy,0
16315,16315,lrs,0
16316,16316,tjeff4028,0
16317,16317,samseyller,0
16318,16318,kpb620,0
16319,16319,SocialE,0
16320,16320,joelsbeard,0
16321,16321,cloud,0
16322,16322,dgdev,0
16323,16323,johndong,0
16324,16324,cyphia,0
16325,16325,shift,0
16326,16326,Luna,0
16327,16327,dzonerzy,0
16328,16328,anynamed,0
16329,16329,w2TQWrvRfkqhtTY7zhMv,0
16330,16330,TGunns,0
16331,16331,keg44,0
16332,16332,durward3,0
16333,16333,SimonPam,0
16334,16334,blueboo,0
16335,16335,EoinMorgan,0
16336,16336,rrps700,0
16337,16337,alegomesbr,0
16338,16338,oms1005,0
16339,16339,a3ot,0
16340,16340,lowekeye,0
16341,16341,oneb1t,0
16342,16342,jcjones,0
16343,16343,zlooy,0
16344,16344,zokol,0
16345,16345,gorr_emi,0
16346,16346,dreinsweinull,0
16347,16347,Juampi,0
16348,16348,cruditm8,0
16349,16349,zemisolsol,0
16350,16350,zeeto,0
16351,16351,Ever,0
16352,16352,tonyhart,0
16353,16353,Yair,0
16354,16354,h9430,0
16355,16355,shacalla,0
16356,16356,KyoseonGoo,0
16357,16357,plovas,0
16358,16358,noober,0
16359,16359,jiranss,0
16360,16360,Pita,0
16361,16361,juju037,0
16362,16362,polska,0
16363,16363,drmfsltd,0
16364,16364,skp,0
16365,16365,Caipers,0
16366,16366,Moose,0
16367,16367,mathac,0
16368,16368,kdulik,0
16369,16369,glennpratt,0
16370,16370,amdinside,0
16371,16371,BMWE,0
16372,16372,jesperfj,0
16373,16373,PippoBaudo,0
16374,16374,pox,0
16375,16375,dfn,0
16376,16376,joker__,0
16377,16377,ellisd,0
16378,16378,redleader,0
16379,16379,cwarner,0
16380,16380,leekno,0
16381,16381,seralee,0
16382,16382,kikolu,0
16383,16383,pouete,0
16384,16384,jtroth,0
16385,16385,psimonet,0
16386,16386,TheAssembler,0
16387,16387,jigoro,0
16388,16388,luanmelo,0
16389,16389,rolp,0
16390,16390,rgsperandio,0
16391,16391,thalesh,0
16392,16392,r2ashwin,0
16393,16393,Ktwu,0
16394,16394,wil,0
16395,16395,khumche,0
16396,16396,henymeny,0
16397,16397,itsDUMPING,0
16398,16398,binarypizza,0
16399,16399,FoxFort,0
16400,16400,ZLT,0
16401,16401,thx0701,0
16402,16402,fkhan0520,0
16403,16403,GGP,0
16404,16404,RangerDan,0
16405,16405,kVAR,0
16406,16406,Angel_HUN,0
16407,16407,qnix,0
16408,16408,pedrogonzaga,0
16409,16409,ReluctantGT,0
16410,16410,iwobok,0
16411,16411,MaikeMota,0
16412,16412,Drambouie,0
16413,16413,aminedu66,0
16414,16414,checarsner,0
16415,16415,atko,0
16416,16416,hspe,0
16417,16417,yoonhong,0
16418,16418,laguid,0
16419,16419,quest,0
16420,16420,akb,0
16421,16421,cronic,0
16422,16422,Anywhere,0
16423,16423,rommelvr,0
16424,16424,tach,0
16425,16425,rafaelmacedo,0
16426,16426,SuinDraw,0
16427,16427,northone,0
16428,16428,csong,0
16429,16429,r77,0
16430,16430,sykezlol,0
16431,16431,glitched_frogger,0
16432,16432,Preston2168,0
16433,16433,rvaillan,0
16434,16434,paulette811,0
16435,16435,Taspookie,0
16436,16436,que,0
16437,16437,Duderlybob,0
16438,16438,samanthaann262,0
16439,16439,markd2,0
16440,16440,joshlf13,0
16441,16441,superstepa,0
16442,16442,slackgeek,0
16443,16443,smallC,0
16444,16444,0x0F0006,0
16445,16445,rmb177,0
16446,16446,superbowlpatriot,0
16447,16447,saubie,0
16448,16448,0xdeadbeef,0
16449,16449,koide,0
16450,16450,freefrag,0
16451,16451,jokersaber,0
16452,16452,mitsuisam,0
16453,16453,dmitrygr,0
16454,16454,shiftdown,0
16455,16455,hamstah,0
16456,16456,Lolerlol,0
16457,16457,test321,0
16458,16458,user,0
16459,16459,Tolon,0
16460,16460,Cook,0
16461,16461,carl_theodor,0
16462,16462,philipforget,0
16463,16463,hackarali,0
16464,16464,chid,0
16465,16465,Tumba,0
16466,16466,ghastly,0
16467,16467,j816y,0
16468,16468,Blindarcher,0
16469,16469,antartic,0
16470,16470,vitoreiji,0
16471,16471,camsnz,0
16472,16472,kiorochi,0
16473,16473,dzone,0
16474,16474,Peso,0
16475,16475,mr_mr,0
16476,16476,roni.nanini,0
16477,16477,Towlie,0
16478,16478,NinguJoan,0
16479,16479,shadowlost17,0
16480,16480,jigar,0
16481,16481,rsmig29,0
16482,16482,samc,0
16483,16483,courtesyflush,0
16484,16484,joeb_in_sf,0
16485,16485,manu3000,0
16486,16486,victory01984,0
16487,16487,staveros,0
16488,16488,AshWash,0
16489,16489,rw01,0
16490,16490,williamjamir,0
16491,16491,Deceit,0
16492,16492,ShadowPS,0
16493,16493,Konork,0
16494,16494,arcnor,0
16495,16495,prabhuvd,0
16496,16496,ahmet,0
16497,16497,PurpleDrinkGG,0
16498,16498,blablabla,0
16499,16499,NorthernLights,0
16500,16500,leonteale,0
16501,16501,_aaa_,0
16502,16502,theokouv,0
16503,16503,LoW,0
16504,16504,Tangerine,0
16505,16505,huntc93,0
16506,16506,benjy,0
16507,16507,kunalchawla,0
16508,16508,cjallen141,0
16509,16509,dbalcant,0
16510,16510,bvanryswyk,0
16511,16511,Suburbanjawa,0
16512,16512,CeramicTile,0
16513,16513,mosen,0
16514,16514,luc1d,0
16515,16515,eric,0
16516,16516,johndoe2,0
16517,16517,baertl,0
16518,16518,riga_rig,0
16519,16519,thec00n,0
16520,16520,Yier,0
16521,16521,julianlaval,0
16522,16522,irix4,0
16523,16523,baristatam,0
16524,16524,maciejs,0
16525,16525,Vector,0
16526,16526,lhambley,0
16527,16527,c0rnholio,0
16528,16528,kcox,0
16529,16529,Badeand,0
16530,16530,numeric,0
16531,16531,rplauche,0
16532,16532,henriqueutsch,0
16533,16533,duane,0
16534,16534,nevet,0
16535,16535,leonardovsilva,0
16536,16536,mvesdk,0
16537,16537,cionescu,0
16538,16538,jleader,0
16539,16539,irishBrogrammer,0
16540,16540,netshadow7960,0
16541,16541,hxperl,0
16542,16542,antoine,0
16543,16543,Gggg8888,0
16544,16544,Syperus,0
16545,16545,Imaginer1,0
16546,16546,ged,0
16547,16547,mrnobody,0
16548,16548,kingdom,0
16549,16549,Vonn,0
16550,16550,volovictor,0
16551,16551,shamiro,0
16552,16552,thomakj,0
16553,16553,grrk-bzzt,0
16554,16554,dx_,0
16555,16555,stoerfang,0
16556,16556,Haveno,0
16557,16557,jakeman8888,0
16558,16558,wso,0
16559,16559,Martytoof,0
16560,16560,sfoster0,0
16561,16561,VULCANO,0
16562,16562,silver_ring,0
16563,16563,luyngu99,0
16564,16564,hotdoglo,0
16565,16565,antoinetran,0
16566,16566,clviper,0
16567,16567,quad,0
16568,16568,EVHn0qmbvYvXUA,0
16569,16569,bob78,0
16570,16570,vivaromeo,0
16571,16571,bangthong89,0
16572,16572,Fisher,0
16573,16573,kite,0
16574,16574,ducdna,0
16575,16575,lx_9,0
16576,16576,manleviet,0
16577,16577,Unreal,0
16578,16578,life90,0
16579,16579,jabbalover,0
16580,16580,rage,0
16581,16581,sven,0
16582,16582,quidquid,0
16583,16583,WizHacks,0
16584,16584,tcly315,0
16585,16585,bk04nb,0
16586,16586,greasypizza,0
16587,16587,chienthan,0
16588,16588,redcmd,0
16589,16589,serepok,0
16590,16590,chanabos,0
16591,16591,vidaland,0
16592,16592,hainh,0
16593,16593,nguoiduathu92,0
16594,16594,sup3rmm,0
16595,16595,strcpy_strcat,0
16596,16596,jjj,0
16597,16597,0x00,0
16598,16598,Xtara89,0
16599,16599,EHS4N,0
16600,16600,tonglao,0
16601,16601,leobin1989,0
16602,16602,rjr1995,0
16603,16603,xiriox,0
16604,16604,nbs,0
16605,16605,mikedotd,0
16606,16606,rjammala,0
16607,16607,huong152,0
16608,16608,freeman,0
16609,16609,luuhoang,0
16610,16610,saonam,0
16611,16611,smashavelli,0
16612,16612,Haihuong,0
16613,16613,minhtuan0602,0
16614,16614,bmckune,0
16615,16615,Kanuusan,0
16616,16616,Hitnrun43,0
16617,16617,dangkywebntk,0
16618,16618,ai.pham,0
16619,16619,Co-Gia,0
16620,16620,dkt2008,0
16621,16621,imbaray,0
16622,16622,hoainham,0
16623,16623,DT_miggy,0
16624,16624,phongtt3,0
16625,16625,Drebin,0
16626,16626,kishorepolani,0
16627,16627,chiapet,0
16628,16628,vent,0
16629,16629,OnanFist,0
16630,16630,ntanhbk44,0
16631,16631,capflyer02,0
16632,16632,tonigut,0
16633,16633,brenomatheus,0
16634,16634,hachau,0
16635,16635,ngupta,0
16636,16636,vuntttd,0
16637,16637,erk,0
16638,16638,Prsprrs,0
16639,16639,fkortolan,0
16640,16640,nclamvn,0
16641,16641,quynhtram,0
16642,16642,tshamala,0
16643,16643,sega,0
16644,16644,quainhankid,0
16645,16645,nullsession,0
16646,16646,mrking93,0
16647,16647,nkimtuan,0
16648,16648,apache99,0
16649,16649,oengenheiro,0
16650,16650,brown_monkey,0
16651,16651,alibaba220502,0
16652,16652,phamsang1164,0
16653,16653,pancake,0
16654,16654,hieuiph,0
16655,16655,wischi,0
16656,16656,Gruff,0
16657,16657,tumnasgt,0
16658,16658,OwyheeMalts,0
16659,16659,cygnul,0
16660,16660,Frizera,0
16661,16661,gstocek,0
16662,16662,pedrofausto,0
16663,16663,etownie,0
16664,16664,tomyo123,0
16665,16665,cmazuc,0
16666,16666,eddydn,0
16667,16667,khoavip94,0
16668,16668,chinchilla,0
16669,16669,Xendz,0
16670,16670,aitorciki,0
16671,16671,vinniedaniel,0
16672,16672,pathfndr,0
16673,16673,Luckmm,0
16674,16674,nstahl,0
16675,16675,CheeseMan,0
16676,16676,grin,0
16677,16677,0lympox,0
16678,16678,hognus,0
16679,16679,jnicehome,0
16680,16680,celisto,0
16681,16681,chukhanin,0
16682,16682,_devbob,0
16683,16683,Gumbyte,0
16684,16684,irhad,0
16685,16685,7omate,0
16686,16686,benton,0
16687,16687,narid,0
16688,16688,genuine,0
16689,16689,end0re,0
16690,16690,aguki,0
16691,16691,mr.un1k0d3r,0
16692,16692,hbk,0
16693,16693,tester824885,0
16694,16694,alomari31,0
16695,16695,Talus,0
16696,16696,dichlorobenzene,0
16697,16697,lini,0
16698,16698,dbt1,0
16699,16699,crapo,0
16700,16700,hiennv,0
16701,16701,t22001043,0
16702,16702,pvinis,0
16703,16703,mrannanj,0
16704,16704,l00kup,0
16705,16705,pudgeball,0
16706,16706,asimo155,0
16707,16707,mjrohr330,0
16708,16708,mbiokyle,0
16709,16709,skaa,0
16710,16710,mmcnama4,0
16711,16711,washer,0
16712,16712,brunofox,0
16713,16713,bart,0
16714,16714,xmlxml,0
16715,16715,Gtast,0
16716,16716,mystir,0
16717,16717,fvlad,0
16718,16718,fabionavarone,0
16719,16719,mathmagic,0
16720,16720,cinzen,0
16721,16721,blarb,0
16722,16722,achiu,0
16723,16723,ngcazz,0
16724,16724,khoarus,0
16725,16725,kimlama,0
16726,16726,lateralus,0
16727,16727,danieltp,0
16728,16728,batchfile,0
16729,16729,miaouPlop,0
16730,16730,sanjivkawa,0
16731,16731,owen,0
16732,16732,movax,0
16733,16733,abeta,0
16734,16734,hongan,0
16735,16735,xiii,0
16736,16736,Slager,0
16737,16737,kosherbeefcake,0
16738,16738,Minh,0
16739,16739,hexcode,0
16740,16740,buxuqua,0
16741,16741,Spagnum,0
16742,16742,ufongvang,0
16743,16743,mrsugar,0
16744,16744,harricharran,0
16745,16745,hien,0
16746,16746,e1157707,0
16747,16747,timlukin,0
16748,16748,MattGTrudell,0
16749,16749,ziggy654,0
16750,16750,thyone,0
16751,16751,grerob,0
16752,16752,thinlizzy,0
16753,16753,tuan,0
16754,16754,lakechfoma,0
16755,16755,tridentsx,0
16756,16756,vucaoquy,0
16757,16757,cafe,0
16758,16758,g00n,0
16759,16759,boybongdem,0
16760,16760,crayak,0
16761,16761,chajm,0
16762,16762,drof,0
16763,16763,Stunmann,0
16764,16764,jotunheim,0
16765,16765,quannt.it,0
16766,16766,tarte7,0
16767,16767,Ghost,0
16768,16768,ami_wad,0
16769,16769,dondeptrai102,0
16770,16770,rgkirch,0
16771,16771,duckythescientist,0
16772,16772,ewitz,0
16773,16773,bahar876,0
16774,16774,CuCao,0
16775,16775,vuongmax,0
16776,16776,malken,0
16777,16777,ikszero,0
16778,16778,sub,0
16779,16779,space_boy,0
16780,16780,binhlethanh44,0
16781,16781,ma2s,0
16782,16782,little_warrior,0
16783,16783,itamihu,0
16784,16784,Neutrino,0
16785,16785,jlg,0
16786,16786,saulv90,0
16787,16787,Anhnv,0
16788,16788,zeus.angl3,0
16789,16789,koolkiizz,0
16790,16790,Shuairan,0
16791,16791,jm65535,0
16792,16792,i14,0
16793,16793,syphon7,0
16794,16794,gravityjones,0
16795,16795,startbin,0
16796,16796,zeldchip,0
16797,16797,tobil,0
16798,16798,ofirtwo,0
16799,16799,hackerssidekick,0
16800,16800,hammerhog,0
16801,16801,mozzie,0
16802,16802,chritto,0
16803,16803,MadStacks,0
16804,16804,Tenimor,0
16805,16805,korvin,0
16806,16806,SpencerNorris,0
16807,16807,Junkmaniac,0
16808,16808,ofalvai,0
16809,16809,dadnwk,0
16810,16810,mr.andante,0
16811,16811,chamblin,0
16812,16812,ColdAsIce,0
16813,16813,bench,0
16814,16814,bbailey0,0
16815,16815,whitecoffee,0
16816,16816,FindingAWay,0
16817,16817,schitzo-cookie,0
16818,16818,GeneralMecha,0
16819,16819,whposs,0
16820,16820,MrBims,0
16821,16821,kao,0
16822,16822,warto,0
16823,16823,moussa2002us,0
16824,16824,Grawl,0
16825,16825,khuongmaingoc,0
16826,16826,razzor16,0
16827,16827,vdchuyen,0
16828,16828,voldemort,0
16829,16829,Rorschach,0
16830,16830,iceshaman,0
16831,16831,ThePinkPanther,0
16832,16832,Kuam,0
16833,16833,maxomai,0
16834,16834,9ou94,0
16835,16835,t4hxk4,0
16836,16836,tranvinhduc,0
16837,16837,meangrape,0
16838,16838,qwerasdf,0
16839,16839,itrieu,0
16840,16840,ashfaqjan,0
16841,16841,MisterKent,0
16842,16842,LinkChan,0
16843,16843,hitlerisstalin,0
16844,16844,jbkolz01,0
16845,16845,Eppie,0
16846,16846,zk93,0
16847,16847,shindog,0
16848,16848,EddieG,0
16849,16849,chuzzy,0
16850,16850,fotoply,0
16851,16851,TomTasche,0
16852,16852,cntttam,0
16853,16853,caoyuanqi,0
16854,16854,tpesk,0
16855,16855,bulb,0
16856,16856,julianassange,0
16857,16857,baveau,0
16858,16858,yoyo123,0
16859,16859,OnePoint,0
16860,16860,ritalex,0
16861,16861,jwis261,0
16862,16862,thyagosantos,0
16863,16863,Hialmar,0
16864,16864,test12345,0
16865,16865,Murphant,0
16866,16866,hyo1411,0
16867,16867,leevu,0
16868,16868,Requiem,0
16869,16869,TurtlePaw,0
16870,16870,Sinz,0
16871,16871,danielgrigg,0
16872,16872,anhhungrom2307,0
16873,16873,test_test,0
16874,16874,nguyentrannhan,0
16875,16875,hedgepigdaniel,0
16876,16876,case3526,0
16877,16877,phoeb2008,0
16878,16878,iad42,0
16879,16879,oodabaga,0
16880,16880,kcorder,0
16881,16881,brannp66,0
16882,16882,hkov,0
16883,16883,phieu0152,0
16884,16884,Bookloving,0
16885,16885,clyde,0
16886,16886,qthanhpt,0
16887,16887,ctucker2,0
16888,16888,suonopla,0
16889,16889,Lulu-Lamperouge,0
16890,16890,unrealhoang,0
16891,16891,Deathreat,0
16892,16892,Mohammed,0
16893,16893,darkspirits,0
16894,16894,kryslane1209,0
16895,16895,kimnhatthuongit,0
16896,16896,Manasa,0
16897,16897,Pigeon,0
16898,16898,elisamindtribe,0
16899,16899,morpheus,0
16900,16900,erkko13,0
16901,16901,JaegarOne,0
16902,16902,roflcopter,0
16903,16903,andromeas,0
16904,16904,charlie_zq,0
16905,16905,Chiron,0
16906,16906,bb182,0
16907,16907,free_sky7,0
16908,16908,TassioCS,0
16909,16909,wierdid,0
16910,16910,Construct,0
16911,16911,marlog,0
16912,16912,Bodge,0
16913,16913,alphapie,0
16914,16914,Nathan,0
16915,16915,migounette,0
16916,16916,steven.the.brown,0
16917,16917,vodatdlld,0
16918,16918,fezza,0
16919,16919,chinhnguyen,0
16920,16920,KingSoft,0
16921,16921,itkeman,0
16922,16922,Fakre,0
16923,16923,finder08,0
16924,16924,hoangmai,0
16925,16925,danrevella,0
16926,16926,C-m84h,0
16927,16927,Turk3y,0
16928,16928,Fright,0
16929,16929,kakite,0
16930,16930,VapirJedi,0
16931,16931,Moise,0
16932,16932,abyssmu,0
16933,16933,lbrindze,0
16934,16934,guozhaonan,0
16935,16935,PAlex,0
16936,16936,aspnotlove,0
16937,16937,sykkel,0
16938,16938,tavsta47,0
16939,16939,tmtuong.khtn,0
16940,16940,satthuvdh,0
16941,16941,BluePhoenix,0
16942,16942,Kuro,0
16943,16943,lethanhtungbk,0
16944,16944,corncob,0
16945,16945,JuniorCoder,0
16946,16946,11520652,0
16947,16947,duongtb1992,0
16948,16948,longlhx91,0
16949,16949,hptvl,0
16950,16950,huuphuoc2791,0
16951,16951,supermanozos,0
16952,16952,ng0c4nh,0
16953,16953,ldminh.9x,0
16954,16954,BoyBungBu,0
16955,16955,kenvin146,0
16956,16956,ducanhhtvn,0
16957,16957,dat.huynh,0
16958,16958,noname,0
16959,16959,174116,0
16960,16960,stevendo87,0
16961,16961,anvnguyen,0
16962,16962,friends,0
16963,16963,trantra,0
16964,16964,nhiepphong200,0
16965,16965,luutrinhminh,0
16966,16966,tieuthanh07,0
16967,16967,lonwolf,0
16968,16968,tdtrung17693,0
16969,16969,TanDo,0
16970,16970,themars,0
16971,16971,dnanhkhoa,0
16972,16972,nghia4007,0
16973,16973,tamhoncuada,0
16974,16974,haotranptit09,0
16975,16975,FatD,0
16976,16976,phapli,0
16977,16977,hpireon,0
16978,16978,diamond,0
16979,16979,tungsomot,0
16980,16980,ngmq,0
16981,16981,inlivestrans,0
16982,16982,kachi,0
16983,16983,chaos3x,0
16984,16984,quoclong1994,0
16985,16985,tranminhluyen,0
16986,16986,zinky,0
16987,16987,ngoclieuspkt,0
16988,16988,minhduong,0
16989,16989,kalizeroday,0
16990,16990,eraserlpit94,0
16991,16991,conhan,0
16992,16992,kelvinkhanh,0
16993,16993,phamduyhung1,0
16994,16994,generaltrung,0
16995,16995,xjkujor,0
16996,16996,ndnhuy,0
16997,16997,cphalcon,0
16998,16998,phongtran27,0
16999,16999,firice,0
17000,17000,minhnhat93,0
17001,17001,b3cta,0
17002,17002,vanhoa0195,0
17003,17003,sharkmt2,0
17004,17004,songuku18,0
17005,17005,lyvd,0
17006,17006,d3m0nwarl0ck,0
17007,17007,JokerDao,0
17008,17008,mokutan163,0
17009,17009,HoangNam,0
17010,17010,Nevermore,0
17011,17011,tukhiem,0
17012,17012,sankee,0
17013,17013,tasaytaka,0
17014,17014,ikazuchi,0
17015,17015,Raizen,0
17016,17016,enqtran,0
17017,17017,franta,0
17018,17018,heroicptit,0
17019,17019,hacker288,0
17020,17020,thanatoic,0
17021,17021,artyom1100,0
17022,17022,amatlis,0
17023,17023,louisvuong,0
17024,17024,ThangPC,0
17025,17025,vitech22,0
17026,17026,sonitc,0
17027,17027,Pa.wstt,0
17028,17028,python,0
17029,17029,newguy123,0
17030,17030,bleakwave,0
17031,17031,canchibao,0
17032,17032,lucinda,0
17033,17033,nhanth87,0
17034,17034,pavensteve,0
17035,17035,ngkhanha2,0
17036,17036,Bluebird,0
17037,17037,synapse,0
17038,17038,toantin05,0
17039,17039,kidbachkhoa,0
17040,17040,victimlove_pham,0
17041,17041,b4mb00vn,0
17042,17042,filipecunhaf,0
17043,17043,daoho,0
17044,17044,tranhienpc,0
17045,17045,mytom,0
17046,17046,b4t,0
17047,17047,tranhung148,0
17048,17048,taisaox9,0
17049,17049,bross10,0
17050,17050,tyagiprince,0
17051,17051,se7en777,0
17052,17052,leromarinvit,0
17053,17053,duyehai,0
17054,17054,trieun222,0
17055,17055,volens,0
17056,17056,bosoc,0
17057,17057,vanhung89,0
17058,17058,HongLan,0
17059,17059,hhc0null,0
17060,17060,tester,0
17061,17061,DarkLord,0
17062,17062,mcbain,0
17063,17063,PTITsec,0
17064,17064,interpol112204,0
17065,17065,sorontar,0
17066,17066,gaconIT_123,0
17067,17067,lexuanthanh,0
17068,17068,palkeo,0
17069,17069,Dabomble,0
17070,17070,dammage,0
17071,17071,BobDole69555,0
17072,17072,Goblinsluck,0
17073,17073,SimonJester,0
17074,17074,MrVonMolotov,0
17075,17075,aj4u,0
17076,17076,crystina7,0
17077,17077,torgomatic,0
17078,17078,c0ldh337,0
17079,17079,krazemon,0
17080,17080,rsgm,0
17081,17081,jinohoang,0
17082,17082,p77u4n,0
17083,17083,Yen,0
17084,17084,ngcongthang,0
17085,17085,invisiblenumber14,0
17086,17086,Ghostwalk,0
17087,17087,ctrlman,0
17088,17088,Atula_bk,0
17089,17089,ChaoticOrder,0
17090,17090,silospen,0
17091,17091,error414,0
17092,17092,phbzm,0
17093,17093,pepamach,0
17094,17094,picholine,0
17095,17095,validmail,0
17096,17096,trusth,0
17097,17097,holcomb,0
17098,17098,conroy,0
17099,17099,aohkel,0
17100,17100,dinhphuc9xxx,0
17101,17101,gunnar,0
17102,17102,tuetran,0
17103,17103,sauvarin,0
17104,17104,ars335,0
